case_id,symbol,split_role,decision_session,execution_session,maturity_session,state_template,action,decision_close_price,pre_execution_equity,terminal_equity,hold_terminal_equity,turnover_notional,commission_cost,slippage_cost,total_cost,action_was_noop,action_mdd,hold_mdd,r3_drawdown_penalty,R1,R2,R3
AMZN:2023-07-07,AMZN,VALIDATION,2023-07-07,2023-07-10,2023-07-14,LONG,HOLD,129.77999879999999,99452.92687119366,103775.61561512361,103775.61561512361,0,0,0,0,True,0.015030680175687872,0.015030680175687872,0,0.042546590684766718,0,0
AMZN:2023-07-07,AMZN,VALIDATION,2023-07-07,2023-07-10,2023-07-14,LONG,SELL,129.77999879999999,99452.92687119366,99353.498807554206,103775.61561512361,99403.200407758079,49.701600203879039,49.726463435580818,99.42806363945985,False,0,0.015030680175687872,0,-0.0010002500833643396,-0.043546840768131166,-0.043546840768131166
ARR:2023-05-05,ARR,TRAIN,2023-05-05,2023-05-08,2023-05-12,CASH,BUY,25.450000760000002,100000,98326.848388858736,100000,99950.024987506258,49.975012493753127,49.950037475014426,99.925049968767553,False,0.031007708665343303,0,0.031498622402006279,-0.016873069078962247,-0.016873069078962247,-0.048371691480968523
ARR:2023-05-05,ARR,TRAIN,2023-05-05,2023-05-08,2023-05-12,CASH,HOLD,25.450000760000002,100000,100000,100000,0,0,0,0,True,0,0,0,0,0,0
ARR:2023-05-05,ARR,TRAIN,2023-05-05,2023-05-08,2023-05-12,CASH,SELL,25.450000760000002,100000,100000,100000,0,0,0,0,True,0,0,0,0,0,0
ARR:2023-05-05,ARR,TRAIN,2023-05-05,2023-05-08,2023-05-12,LONG,BUY,25.450000760000002,99803.531872271735,98231.825671662576,98231.825671662576,0,0,0,0,True,0.031007708665343192,0.031007708665343192,0,-0.015873318995660201,0,0
ARR:2023-05-05,ARR,TRAIN,2023-05-05,2023-05-08,2023-05-12,LONG,HOLD,25.450000760000002,99803.531872271735,98231.825671662576,98231.825671662576,0,0,0,0,True,0.031007708665343192,0.031007708665343192,0,-0.015873318995660201,0,0
ARR:2023-05-05,ARR,TRAIN,2023-05-05,2023-05-08,2023-05-12,LONG,SELL,25.450000760000002,99803.531872271735,99703.753291282424,98231.825671662576,99753.630106335593,49.876815053167796,49.901765936134673,99.778580989302469,False,0,0.031007708665343192,0,-0.0010002500833646729,0.014873068912295404,0.014873068912295404
ARR:2023-05-12,ARR,TRAIN,2023-05-12,2023-05-15,2023-05-19,CASH,BUY,24.600000380000001,100000,97671.070238247004,100000,99950.024987506258,49.975012493753127,49.950037475007136,99.925049968760263,False,0.034482774568091457,0,0.035091336328222103,-0.023564778891935211,-0.023564778891935211,-0.058656115220157318
ARR:2023-05-12,ARR,TRAIN,2023-05-12,2023-05-15,2023-05-19,CASH,HOLD,24.600000380000001,100000,100000,100000,0,0,0,0,True,0,0,0,0,0,0
ARR:2023-05-12,ARR,TRAIN,2023-05-12,2023-05-15,2023-05-19,CASH,SELL,24.600000380000001,100000,100000,100000,0,0,0,0,True,0,0,0,0,0,0
ARR:2023-05-12,ARR,TRAIN,2023-05-12,2023-05-15,2023-05-19,LONG,BUY,24.600000380000001,100203.2489399498,97967.479706193408,97967.479706193408,0,0,0,0,True,0.034482774568091457,0.034482774568091457,0,-0.022565028808633297,0,0
ARR:2023-05-12,ARR,TRAIN,2023-05-12,2023-05-15,2023-05-19,LONG,HOLD,24.600000380000001,100203.2489399498,97967.479706193408,97967.479706193408,0,0,0,0,True,0.034482774568091457,0.034482774568091457,0,-0.022565028808633297,0,0
ARR:2023-05-12,ARR,TRAIN,2023-05-12,2023-05-15,2023-05-19,LONG,SELL,24.600000380000001,100203.2489399498,100103.0707418221,97967.479706193408,100153.14731547984,50.076573657739921,50.101624469966389,100.17819812770631,False,0,0.034482774568091457,0,-0.0010002500833644506,0.021564778725268751,0.021564778725268751
ARR:2023-05-19,ARR,TRAIN,2023-05-19,2023-05-22,2023-05-26,CASH,BUY,24.100000380000001,100000,98661.639601688919,100000,99950.024987506258,49.975012493753127,49.950037475009331,99.925049968762465,False,0.051652890939826612,0,0.053034694945576923,-0.013473971613017702,-0.013473971613017702,-0.066508666558594623
ARR:2023-05-19,ARR,TRAIN,2023-05-19,2023-05-22,2023-05-26,CASH,HOLD,24.100000380000001,100000,100000,100000,0,0,0,0,True,0,0,0,0,0,0
ARR:2023-05-19,ARR,TRAIN,2023-05-19,2023-05-22,2023-05-26,CASH,SELL,24.100000380000001,100000,100000,100000,0,0,0,0,True,0,0,0,0,0,0
ARR:2023-05-19,ARR,TRAIN,2023-05-19,2023-05-22,2023-05-26,LONG,BUY,24.100000380000001,100414.93932955698,99170.121340886035,99170.121340886035,0,0,0,0,True,0.051652890939826612,0.051652890939826612,0,-0.012474221529715864,0,0
ARR:2023-05-19,ARR,TRAIN,2023-05-19,2023-05-22,2023-05-26,LONG,HOLD,24.100000380000001,100414.93932955698,99170.121340886035,99170.121340886035,0,0,0,0,True,0.051652890939826612,0.051652890939826612,0,-0.012474221529715864,0,0
ARR:2023-05-19,ARR,TRAIN,2023-05-19,2023-05-22,2023-05-26,LONG,SELL,24.100000380000001,100414.93932955698,100314.54949396226,99170.121340886035,100364.7318598922,50.182365929946101,50.207469664772162,100.38983559471826,False,0,0.051652890939826612,0,-0.0010002500833645618,0.011473971446351332,0.011473971446351332
ARR:2023-05-26,ARR,TRAIN,2023-05-26,2023-05-30,2023-06-05,CASH,BUY,23.899999619999999,100000,105667.50039201126,100000,99950.024987506258,49.975012493753127,49.950037475005324,99.925049968758458,False,0.0059405790099008593,0,0.0059582944441883834,0.0551271893351696,0.0551271893351696,0.049168894890981217
ARR:2023-05-26,ARR,TRAIN,2023-05-26,2023-05-30,2023-06-05,CASH,HOLD,23.899999619999999,100000,100000,100000,0,0,0,0,True,0,0,0,0,0,0
ARR:2023-05-26,ARR,TRAIN,2023-05-26,2023-05-30,2023-06-05,CASH,SELL,23.899999619999999,100000,100000,100000,0,0,0,0,True,0,0,0,0,0,0
ARR:2023-05-26,ARR,TRAIN,2023-05-26,2023-05-30,2023-06-05,LONG,BUY,23.899999619999999,101464.43675968562,107322.17584863711,107322.17584863711,0,0,0,0,True,0.0059405790099009703,0.0059405790099009703,0,0.056126939418471314,0,0
ARR:2023-05-26,ARR,TRAIN,2023-05-26,2023-05-30,2023-06-05,LONG,HOLD,23.899999619999999,101464.43675968562,107322.17584863711,107322.17584863711,0,0,0,0,True,0.0059405790099009703,0.0059405790099009703,0,0.056126939418471314,0,0
ARR:2023-05-26,ARR,TRAIN,2023-05-26,2023-05-30,2023-06-05,LONG,SELL,23.899999619999999,101464.43675968562,101362.99768903514,107322.17584863711,101413.70454130579,50.706852270652895,50.732218379832346,101.43907065048523,False,0,0.0059405790099009703,0,-0.0010002500833644506,-0.057127189501835741,-0.057127189501835741
ARR:2023-06-02,ARR,TRAIN,2023-06-02,2023-06-05,2023-06-09,CASH,BUY,25.75,100000,100095.18931523831,100000,99950.024987506258,49.975012493753127,49.950037475006717,99.925049968759851,False,0.013645239188506575,0,0.013739191108015317,0.00095144038939485611,0.00095144038939485611,-0.012787750718620461
ARR:2023-06-02,ARR,TRAIN,2023-06-02,2023-06-05,2023-06-09,CASH,HOLD,25.75,100000,100000,100000,0,0,0,0,True,0,0,0,0,0,0
ARR:2023-06-02,ARR,TRAIN,2023-06-02,2023-06-05,2023-06-09,CASH,SELL,25.75,100000,100000,100000,0,0,0,0,True,0,0,0,0,0,0
ARR:2023-06-02,ARR,TRAIN,2023-06-02,2023-06-05,2023-06-09,LONG,BUY,25.75,99417.477203883493,99611.649009708723,99611.649009708723,0,0,0,0,True,0.013645239188506353,0.013645239188506353,0,0.0019511904726967038,0,0
ARR:2023-06-02,ARR,TRAIN,2023-06-02,2023-06-05,2023-06-09,LONG,HOLD,25.75,99417.477203883493,99611.649009708723,99611.649009708723,0,0,0,0,True,0.013645239188506353,0.013645239188506353,0,0.0019511904726967038,0,0
ARR:2023-06-02,ARR,TRAIN,2023-06-02,2023-06-05,2023-06-09,LONG,SELL,25.75,99417.477203883493,99318.084581048926,99611.649009708723,99367.768465281566,49.683884232640786,49.708738601932879,99.392622834573672,False,0,0.013645239188506353,0,-0.0010002500833644506,-0.0029514405560612735,-0.0029514405560612735
ARR:2023-06-09,ARR,TRAIN,2023-06-09,2023-06-12,2023-06-16,CASH,BUY,25.649999619999999,100000,102821.13129640758,100000,99950.024987506258,49.975012493753127,49.950037475016757,99.925049968769883,False,0.009505689248073157,0,0.0095511566743362898,0.027820703267004733,0.027820703267004733,0.018269546592668443
ARR:2023-06-09,ARR,TRAIN,2023-06-09,2023-06-12,2023-06-16,CASH,HOLD,25.649999619999999,100000,100000,100000,0,0,0,0,True,0,0,0,0,0,0
ARR:2023-06-09,ARR,TRAIN,2023-06-09,2023-06-12,2023-06-16,CASH,SELL,25.649999619999999,100000,100000,100000,0,0,0,0,True,0,0,0,0,0,0
ARR:2023-06-09,ARR,TRAIN,2023-06-09,2023-06-12,2023-06-16,LONG,BUY,25.649999619999999,100000,102923.97813298681,102923.97813298681,0,0,0,0,True,0.009505689248073157,0.009505689248073157,0,0.028820453350306911,0,0
ARR:2023-06-09,ARR,TRAIN,2023-06-09,2023-06-12,2023-06-16,LONG,HOLD,25.649999619999999,100000,102923.97813298681,102923.97813298681,0,0,0,0,True,0.009505689248073157,0.009505689248073157,0,0.028820453350306911,0,0
ARR:2023-06-09,ARR,TRAIN,2023-06-09,2023-06-12,2023-06-16,LONG,SELL,25.649999619999999,100000,99900.024999999994,102923.97813298681,99950,49.975000000000001,50.000000000001144,99.975000000001145,False,0,0.009505689248073157,0,-0.0010002500833646729,-0.029820703433671582,-0.029820703433671582
ARR:2023-06-16,ARR,TRAIN,2023-06-16,2023-06-20,2023-06-26,CASH,BUY,26,100000,99900.074950031238,100000,99950.024987506244,49.97501249375312,49.950037475008408,99.925049968761527,False,0.030476161523809386,0,0.030950216178625867,-0.00099975008330204017,-0.00099975008330204017,-0.031949966261927906
ARR:2023-06-16,ARR,TRAIN,2023-06-16,2023-06-20,2023-06-26,CASH,HOLD,26,100000,100000,100000,0,0,0,0,True,0,0,0,0,0,0
ARR:2023-06-16,ARR,TRAIN,2023-06-16,2023-06-20,2023-06-26,CASH,SELL,26,100000,100000,100000,0,0,0,0,True,0,0,0,0,0,0
ARR:2023-06-16,ARR,TRAIN,2023-06-16,2023-06-20,2023-06-26,LONG,BUY,26,100000,100000,100000,0,0,0,0,True,0.030476161523809497,0.030476161523809497,0,0,0,0
ARR:2023-06-16,ARR,TRAIN,2023-06-16,2023-06-20,2023-06-26,LONG,HOLD,26,100000,100000,100000,0,0,0,0,True,0.030476161523809497,0.030476161523809497,0,0,0,0
ARR:2023-06-16,ARR,TRAIN,2023-06-16,2023-06-20,2023-06-26,LONG,SELL,26,100000,99900.025000000009,100000,99950.000000000015,49.975000000000009,49.999999999992788,99.974999999992804,False,0,0.030476161523809497,0,-0.0010002500833645618,-0.0010002500833645618,-0.0010002500833645618
ARR:2023-06-30,ARR,VALIDATION,2023-06-30,2023-07-03,2023-07-10,CASH,BUY,26.649999619999999,100000,96719.734154057616,100000,99950.024987506258,49.975012493753127,49.950037475005672,99.925049968758799,False,0.054307143023467175,0,0.055837438149254175,-0.033352728299293401,-0.033352728299293401,-0.089190166448547575
ARR:2023-06-30,ARR,VALIDATION,2023-06-30,2023-07-03,2023-07-10,CASH,HOLD,26.649999619999999,100000,100000,100000,0,0,0,0,True,0,0,0,0,0,0
ARR:2023-06-30,ARR,VALIDATION,2023-06-30,2023-07-03,2023-07-10,CASH,SELL,26.649999619999999,100000,100000,100000,0,0,0,0,True,0,0,0,0,0,0
ARR:2023-06-30,ARR,VALIDATION,2023-06-30,2023-07-03,2023-07-10,LONG,BUY,26.649999619999999,100187.62154113683,96998.126636371046,96998.126636371046,0,0,0,0,True,0.054307143023467286,0.054307143023467286,0,-0.032352978215991562,0,0
ARR:2023-06-30,ARR,VALIDATION,2023-06-30,2023-07-03,2023-07-10,LONG,HOLD,26.649999619999999,100187.62154113683,96998.126636371046,96998.126636371046,0,0,0,0,True,0.054307143023467286,0.054307143023467286,0,-0.032352978215991562,0,0
ARR:2023-06-30,ARR,VALIDATION,2023-06-30,2023-07-03,2023-07-10,LONG,SELL,26.649999619999999,100187.62154113683,100087.45896650109,96998.126636371046,100137.52773036627,50.068763865183136,50.093810770558427,100.16257463574156,False,0,0.054307143023467286,0,-0.0010002500833645618,0.031352728132627045,0.031352728132627045
ARR:2023-07-07,ARR,VALIDATION,2023-07-07,2023-07-10,2023-07-14,CASH,BUY,25.850000380000001,100000,98740.690115659861,100000,99950.024987506244,49.97501249375312,49.950037475009104,99.925049968762224,False,0.024809203097137633,0,0.025122137997769453,-0.012673063961018624,-0.012673063961018624,-0.037795201958788077
ARR:2023-07-07,ARR,VALIDATION,2023-07-07,2023-07-10,2023-07-14,CASH,HOLD,25.850000380000001,100000,100000,100000,0,0,0,0,True,0,0,0,0,0,0
ARR:2023-07-07,ARR,VALIDATION,2023-07-07,2023-07-10,2023-07-14,CASH,SELL,25.850000380000001,100000,100000,100000,0,0,0,0,True,0,0,0,0,0,0
ARR:2023-07-07,ARR,VALIDATION,2023-07-07,2023-07-10,2023-07-14,LONG,BUY,25.850000380000001,100000,98839.455490948036,98839.455490948036,0,0,0,0,True,0.024809203097137633,0.024809203097137633,0,-0.011673313877716628,0,0
ARR:2023-07-07,ARR,VALIDATION,2023-07-07,2023-07-10,2023-07-14,LONG,HOLD,25.850000380000001,100000,98839.455490948036,98839.455490948036,0,0,0,0,True,0.024809203097137633,0.024809203097137633,0,-0.011673313877716628,0,0
ARR:2023-07-07,ARR,VALIDATION,2023-07-07,2023-07-10,2023-07-14,LONG,SELL,25.850000380000001,100000,99900.024999999994,98839.455490948036,99950,49.975000000000001,49.999999999993477,99.974999999993486,False,0,0.024809203097137633,0,-0.0010002500833646729,0.010673063794352004,0.010673063794352004
EML:2023-05-05,EML,TRAIN,2023-05-05,2023-05-08,2023-05-12,CASH,BUY,17.100000380000001,100000,97725.781904297299,100000,99950.024987506258,49.975012493753127,49.950037475003597,99.925049968756724,False,0.021764678823529504,0,0.022005023190526371,-0.023004773273828182,-0.023004773273828182,-0.045009796464354553
EML:2023-05-05,EML,TRAIN,2023-05-05,2023-05-08,2023-05-12,CASH,HOLD,17.100000380000001,100000,100000,100000,0,0,0,0,True,0,0,0,0,0,0
EML:2023-05-05,EML,TRAIN,2023-05-05,2023-05-08,2023-05-12,CASH,SELL,17.100000380000001,100000,100000,100000,0,0,0,0,True,0,0,0,0,0,0
EML:2023-05-05,EML,TRAIN,2023-05-05,2023-05-08,2023-05-12,LONG,BUY,17.100000380000001,99415.202469135853,97251.462517218955,97251.462517218955,0,0,0,0,True,0.021764678823529504,0.021764678823529504,0,-0.022005023190526371,0,0
EML:2023-05-05,EML,TRAIN,2023-05-05,2023-05-08,2023-05-12,LONG,HOLD,17.100000380000001,99415.202469135853,97251.462517218955,97251.462517218955,0,0,0,0,True,0.021764678823529504,0.021764678823529504,0,-0.022005023190526371,0,0
EML:2023-05-05,EML,TRAIN,2023-05-05,2023-05-08,2023-05-12,LONG,SELL,17.100000380000001,99415.202469135853,99315.812120467337,97251.462517218955,99365.494867901289,49.682747433950645,49.707601234555959,99.390348668506604,False,0,0.021764678823529504,0,-0.0010002500833645618,0.021004773107161805,0.021004773107161805
EML:2023-05-12,EML,TRAIN,2023-05-12,2023-05-15,2023-05-19,CASH,BUY,16.520000459999999,100000,99482.084844247933,100000,99950.024987506258,49.975012493753127,49.950037475007285,99.925049968760419,False,0.010101014308263934,0,0.010152375714203011,-0.0051926098514222634,-0.0051926098514222634,-0.015344985565625274
EML:2023-05-12,EML,TRAIN,2023-05-12,2023-05-15,2023-05-19,CASH,HOLD,16.520000459999999,100000,100000,100000,0,0,0,0,True,0,0,0,0,0,0
EML:2023-05-12,EML,TRAIN,2023-05-12,2023-05-15,2023-05-19,CASH,SELL,16.520000459999999,100000,100000,100000,0,0,0,0,True,0,0,0,0,0,0
EML:2023-05-12,EML,TRAIN,2023-05-12,2023-05-15,2023-05-19,LONG,BUY,16.520000459999999,101271.18083627464,100847.4539110273,100847.4539110273,0,0,0,0,True,0.010101014308263934,0.010101014308263934,0,-0.0041928597681202872,0,0
EML:2023-05-12,EML,TRAIN,2023-05-12,2023-05-15,2023-05-19,LONG,HOLD,16.520000459999999,101271.18083627464,100847.4539110273,100847.4539110273,0,0,0,0,True,0.010101014308263934,0.010101014308263934,0,-0.0041928597681202872,0,0
EML:2023-05-12,EML,TRAIN,2023-05-12,2023-05-15,2023-05-19,LONG,SELL,16.520000459999999,101271.18083627464,101169.93497323358,100847.4539110273,101220.54524585651,50.610272622928257,50.635590418128864,101.24586304105712,False,0,0.010101014308263934,0,-0.0010002500833644506,0.0031926096847556987,0.0031926096847556987
EML:2023-05-19,EML,TRAIN,2023-05-19,2023-05-22,2023-05-26,CASH,BUY,16.659999849999998,100000,97249.431006574858,100000,99950.024987506258,49.975012493753127,49.950037475018263,99.92504996877139,False,0.051694407108222817,0,0.053078473301371956,-0.027891054338786993,-0.027891054338786993,-0.080969527640158953
EML:2023-05-19,EML,TRAIN,2023-05-19,2023-05-22,2023-05-26,CASH,HOLD,16.659999849999998,100000,100000,100000,0,0,0,0,True,0,0,0,0,0,0
EML:2023-05-19,EML,TRAIN,2023-05-19,2023-05-22,2023-05-26,CASH,SELL,16.659999849999998,100000,100000,100000,0,0,0,0,True,0,0,0,0,0,0
EML:2023-05-19,EML,TRAIN,2023-05-19,2023-05-22,2023-05-26,LONG,BUY,16.659999849999998,101800.71568247944,99099.642128748281,99099.642128748281,0,0,0,0,True,0.051694407108222928,0.051694407108222928,0,-0.026891304255485044,0,0
EML:2023-05-19,EML,TRAIN,2023-05-19,2023-05-22,2023-05-26,LONG,HOLD,16.659999849999998,101800.71568247944,99099.642128748281,99099.642128748281,0,0,0,0,True,0.051694407108222928,0.051694407108222928,0,-0.026891304255485044,0,0
EML:2023-05-19,EML,TRAIN,2023-05-19,2023-05-22,2023-05-26,LONG,SELL,16.659999849999998,101800.71568247944,101698.94041697588,99099.642128748281,101749.8153246382,50.874907662319103,50.900357841242418,101.77526550356151,False,0,0.051694407108222928,0,-0.0010002500833645618,0.025891054172120408,0.025891054172120408
EML:2023-05-26,EML,TRAIN,2023-05-26,2023-05-30,2023-06-05,CASH,BUY,16.510000229999999,100000,99477.793820786756,100000,99950.024987506258,49.975012493753127,49.950037475007846,99.925049968760973,False,0.016304260787515679,0,0.016438637861964256,-0.005235744411923959,-0.005235744411923959,-0.021674382273888217
EML:2023-05-26,EML,TRAIN,2023-05-26,2023-05-30,2023-06-05,CASH,HOLD,16.510000229999999,100000,100000,100000,0,0,0,0,True,0,0,0,0,0,0
EML:2023-05-26,EML,TRAIN,2023-05-26,2023-05-30,2023-06-05,CASH,SELL,16.510000229999999,100000,100000,100000,0,0,0,0,True,0,0,0,0,0,0
EML:2023-05-26,EML,TRAIN,2023-05-26,2023-05-30,2023-06-05,LONG,BUY,16.510000229999999,100302.84215205006,99878.858511681567,99878.858511681567,0,0,0,0,True,0.016304260787515568,0.016304260787515568,0,-0.0042359943286219299,0,0
EML:2023-05-26,EML,TRAIN,2023-05-26,2023-05-30,2023-06-05,LONG,HOLD,16.510000229999999,100302.84215205006,99878.858511681567,99878.858511681567,0,0,0,0,True,0.016304260787515568,0.016304260787515568,0,-0.0042359943286219299,0,0
EML:2023-05-26,EML,TRAIN,2023-05-26,2023-05-30,2023-06-05,LONG,SELL,16.510000229999999,100302.84215205006,100202.56438560857,99878.858511681567,100252.69073097405,50.126345365487026,50.151421076017222,100.27776644150424,False,0,0.016304260787515568,0,-0.0010002500833643396,0.0032357442452575482,0.0032357442452575482
EML:2023-06-02,EML,TRAIN,2023-06-02,2023-06-05,2023-06-09,CASH,BUY,16.350000380000001,100000,104788.14725452666,100000,99950.024987506244,49.97501249375312,49.950037475018682,99.925049968771802,False,0,0,0,0.046770480786359606,0.046770480786359606,0.046770480786359606
EML:2023-06-02,EML,TRAIN,2023-06-02,2023-06-05,2023-06-09,CASH,HOLD,16.350000380000001,100000,100000,100000,0,0,0,0,True,0,0,0,0,0,0
EML:2023-06-02,EML,TRAIN,2023-06-02,2023-06-05,2023-06-09,CASH,SELL,16.350000380000001,100000,100000,100000,0,0,0,0,True,0,0,0,0,0,0
EML:2023-06-02,EML,TRAIN,2023-06-02,2023-06-05,2023-06-09,LONG,BUY,16.350000380000001,100000,104892.961598818,104892.961598818,0,0,0,0,True,0,0,0,0.047770230869661777,0,0
EML:2023-06-02,EML,TRAIN,2023-06-02,2023-06-05,2023-06-09,LONG,HOLD,16.350000380000001,100000,104892.961598818,104892.961598818,0,0,0,0,True,0,0,0,0.047770230869661777,0,0
EML:2023-06-02,EML,TRAIN,2023-06-02,2023-06-05,2023-06-09,LONG,SELL,16.350000380000001,100000,99900.024999999994,104892.961598818,99950,49.975000000000001,50.000000000003077,99.975000000003078,False,0,0,0,-0.0010002500833646729,-0.048770480953026447,-0.048770480953026447
EML:2023-06-09,EML,TRAIN,2023-06-09,2023-06-12,2023-06-16,CASH,BUY,17.149999619999999,100000,115454.43179495195,100000,99950.024987506258,49.975012493753127,49.95003747501714,99.925049968770267,False,0,0,0,0.14370573621251828,0.14370573621251828,0.14370573621251828
EML:2023-06-09,EML,TRAIN,2023-06-09,2023-06-12,2023-06-16,CASH,HOLD,17.149999619999999,100000,100000,100000,0,0,0,0,True,0,0,0,0,0,0
EML:2023-06-09,EML,TRAIN,2023-06-09,2023-06-12,2023-06-16,CASH,SELL,17.149999619999999,100000,100000,100000,0,0,0,0,True,0,0,0,0,0,0
EML:2023-06-09,EML,TRAIN,2023-06-09,2023-06-12,2023-06-16,LONG,BUY,17.149999619999999,99241.987388452195,114693.88055881487,114693.88055881487,0,0,0,0,True,0,0,0,0.14470548629582053,0,0
EML:2023-06-09,EML,TRAIN,2023-06-09,2023-06-12,2023-06-16,LONG,HOLD,17.149999619999999,99241.987388452195,114693.88055881487,114693.88055881487,0,0,0,0,True,0,0,0,0.14470548629582053,0,0
EML:2023-06-09,EML,TRAIN,2023-06-09,2023-06-12,2023-06-16,LONG,SELL,17.149999619999999,99241.987388452195,99142.770211560593,114693.88055881487,99192.366394757977,49.596183197378991,49.620993694227614,99.217176891606613,False,0,0,0,-0.0010002500833645618,-0.14570573637918496,-0.14570573637918496
EML:2023-06-16,EML,TRAIN,2023-06-16,2023-06-20,2023-06-26,CASH,BUY,19.670000080000001,100000,90001.903390176609,100000,99950.024987506258,49.975012493753127,49.950037475009772,99.925049968762892,False,0.099080722059573856,0,0.1043396170184166,-0.10533936710171851,-0.10533936710171851,-0.20967898412013511
EML:2023-06-16,EML,TRAIN,2023-06-16,2023-06-20,2023-06-26,CASH,HOLD,19.670000080000001,100000,100000,100000,0,0,0,0,True,0,0,0,0,0,0
EML:2023-06-16,EML,TRAIN,2023-06-16,2023-06-20,2023-06-26,CASH,SELL,19.670000080000001,100000,100000,100000,0,0,0,0,True,0,0,0,0,0,0
EML:2023-06-16,EML,TRAIN,2023-06-16,2023-06-20,2023-06-26,LONG,BUY,19.670000080000001,99542.44962056959,89679.7118365848,89679.7118365848,0,0,0,0,True,0.099080722059573856,0.099080722059573856,0,-0.1043396170184166,0,0
EML:2023-06-16,EML,TRAIN,2023-06-16,2023-06-20,2023-06-26,LONG,HOLD,19.670000080000001,99542.44962056959,89679.7118365848,89679.7118365848,0,0,0,0,True,0.099080722059573856,0.099080722059573856,0,-0.1043396170184166,0,0
EML:2023-06-16,EML,TRAIN,2023-06-16,2023-06-20,2023-06-26,LONG,SELL,19.670000080000001,99542.44962056959,99442.932056561433,89679.7118365848,99492.678395759314,49.746339197879657,49.771224810278959,99.517564008158615,False,0,0.099080722059573856,0,-0.0010002500833645618,0.10333936693505207,0.10333936693505207
EML:2023-06-30,EML,VALIDATION,2023-06-30,2023-07-03,2023-07-10,CASH,BUY,18.090000150000002,100000,101817.97688292182,100000,99950.024987506244,49.97501249375312,49.950037475008216,99.925049968761329,False,0.0038716642870426643,0,0.0038791785807039854,0.018016492743634913,0.018016492743634913,0.014137314162930927
EML:2023-06-30,EML,VALIDATION,2023-06-30,2023-07-03,2023-07-10,CASH,HOLD,18.090000150000002,100000,100000,100000,0,0,0,0,True,0,0,0,0,0,0
EML:2023-06-30,EML,VALIDATION,2023-06-30,2023-07-03,2023-07-10,CASH,SELL,18.090000150000002,100000,100000,100000,0,0,0,0,True,0,0,0,0,0,0
EML:2023-06-30,EML,VALIDATION,2023-06-30,2023-07-03,2023-07-10,LONG,BUY,18.090000150000002,97899.386031790607,99778.878332402877,99778.878332402877,0,0,0,0,True,0.0038716642870427753,0.0038716642870427753,0,0.019016242826936938,0,0
EML:2023-06-30,EML,VALIDATION,2023-06-30,2023-07-03,2023-07-10,LONG,HOLD,18.090000150000002,97899.386031790607,99778.878332402877,99778.878332402877,0,0,0,0,True,0.0038716642870427753,0.0038716642870427753,0,0.019016242826936938,0,0
EML:2023-06-30,EML,VALIDATION,2023-06-30,2023-07-03,2023-07-10,LONG,SELL,18.090000150000002,97899.386031790607,97801.511120605326,99778.878332402877,97850.436338774714,48.925218169387357,48.949693015888045,97.874911185275408,False,0,0.0038716642870427753,0,-0.0010002500833645618,-0.020016492910301505,-0.020016492910301505
EML:2023-07-07,EML,VALIDATION,2023-07-07,2023-07-10,2023-07-14,CASH,BUY,18.010000229999999,100000,99124.790047046772,100000,99950.024987506258,49.975012493753127,49.95003747500369,99.925049968756809,False,0.021857903640000398,0,0.022100326699660972,-0.0087906240979022474,-0.0087906240979022474,-0.030890950797563217
EML:2023-07-07,EML,VALIDATION,2023-07-07,2023-07-10,2023-07-14,CASH,HOLD,18.010000229999999,100000,100000,100000,0,0,0,0,True,0,0,0,0,0,0
EML:2023-07-07,EML,VALIDATION,2023-07-07,2023-07-10,2023-07-14,CASH,SELL,18.010000229999999,100000,100000,100000,0,0,0,0,True,0,0,0,0,0,0
EML:2023-07-07,EML,VALIDATION,2023-07-07,2023-07-10,2023-07-14,LONG,BUY,18.010000229999999,100166.57795456343,99389.224827344719,99389.224827344719,0,0,0,0,True,0.021857903640000287,0.021857903640000287,0,-0.0077908740146003493,0,0
EML:2023-07-07,EML,VALIDATION,2023-07-07,2023-07-10,2023-07-14,LONG,HOLD,18.010000229999999,100166.57795456343,99389.224827344719,99389.224827344719,0,0,0,0,True,0.021857903640000287,0.021857903640000287,0,-0.0077908740146003493,0,0
EML:2023-07-07,EML,VALIDATION,2023-07-07,2023-07-10,2023-07-14,LONG,SELL,18.010000229999999,100166.57795456343,100066.43641825336,99389.224827344719,100116.49466558616,50.05824733279308,50.083288977269753,100.14153631006283,False,0,0.021857903640000287,0,-0.0010002500833645618,0.0067906239312356832,0.0067906239312356832
JBSS:2023-05-05,JBSS,TRAIN,2023-05-05,2023-05-08,2023-05-12,CASH,BUY,116.36000060000001,100000,95844.745918693763,100000,99950.024987506258,49.975012493753127,49.950037475005402,99.925049968758529,False,0.040593853742010855,0,0.041440783578649568,-0.042440533661951427,-0.042440533661951427,-0.083881317240600994
JBSS:2023-05-05,JBSS,TRAIN,2023-05-05,2023-05-08,2023-05-12,CASH,HOLD,116.36000060000001,100000,100000,100000,0,0,0,0,True,0,0,0,0,0,0
JBSS:2023-05-05,JBSS,TRAIN,2023-05-05,2023-05-08,2023-05-12,CASH,SELL,116.36000060000001,100000,100000,100000,0,0,0,0,True,0,0,0,0,0,0
JBSS:2023-05-05,JBSS,TRAIN,2023-05-05,2023-05-08,2023-05-12,LONG,BUY,116.36000060000001,100137.50085869283,96072.533794744566,96072.533794744566,0,0,0,0,True,0.040593853742010855,0.040593853742010855,0,-0.041440783578649561,0,0
