Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2023-02-23,401.5599976,402.2000122,396.25,400.6600037,96242400,0,0
2023-02-24,395.4200134,397.25,393.6400146,396.3800049,108194400,0,0
2023-02-27,399.8699951,401.2900085,396.75,397.730011,80444700,0,0
2023-02-28,397.230011,399.2799988,396.1499939,396.2600098,96438600,0,0
2023-03-01,395.4100037,396.6900024,393.3800049,394.7399902,99706800,0,0
2023-03-02,392.6799927,398.6900024,392.3299866,397.8099976,85127800,0,0
2023-03-03,399.7099915,404.4500122,399.0299988,404.1900024,90120000,0,0
2023-03-06,405.0499878,407.4500122,404.0100098,404.4700012,72795900,0,0
2023-03-07,404.4200134,404.6700134,397.6300049,398.269989,108310600,0,0
2023-03-08,398.3900146,399.7099915,396.5899963,398.9200134,74746600,0,0
2023-03-09,399.7399902,401.480011,390.5299988,391.5599976,111945300,0,0
2023-03-10,390.9899902,393.1600037,384.3200073,385.9100037,189253000,0,0
2023-03-13,381.8099976,390.3900146,380.6499939,385.3599854,157790000,0,0
2023-03-14,390.5,393.4500122,387.0499878,391.730011,149752400,0,0
2023-03-15,385.8900146,389.4899902,383.7099915,389.2799988,172996900,0,0
2023-03-16,386.8200073,396.4700012,386.2900085,396.1099854,143254200,0,0
2023-03-17,393.2200012,394.3999939,388.5499878,389.9899902,140553400,1.506,0
2023-03-20,390.7999878,394.1700134,390.0700073,393.7399902,93055800,0,0
2023-03-21,397.2399902,399.4100037,395.5799866,398.9100037,91524200,0,0
2023-03-22,398.730011,402.4899902,392.0700073,392.1099854,111746600,0,0
2023-03-23,395.0899963,399.2900085,390.3500061,393.1700134,119351300,0,0
2023-03-24,391.8399963,395.8399963,389.3999939,395.75,107682400,0,0
2023-03-27,398.1199951,398.9200134,395.5599976,396.4899902,74010400,0,0
2023-03-28,395.769989,396.4899902,393.6900024,395.6000061,62871700,0,0
2023-03-29,399.9299927,401.6000061,398.6799927,401.3500061,77497900,0,0
2023-03-30,404.0899963,404.3500061,401.7600098,403.7000122,69840000,0,0
2023-03-31,404.6600037,409.7000122,404.5499878,409.3900146,112062600,0,0
2023-04-03,408.8500061,411.3699951,408.4400024,410.9500122,67391100,0,0
2023-04-04,411.6199951,411.9200134,407.2399902,408.6700134,66601500,0,0
2023-04-05,407.9100037,408.7000122,405.8800049,407.6000061,65200200,0,0
2023-04-06,406.769989,409.480011,405.6799927,409.1900024,63743300,0,0
2023-04-10,406.6099854,409.6900024,405.9700012,409.6099854,63681000,0,0
2023-04-11,410.2600098,411.1799927,408.9200134,409.7200012,59297900,0,0
2023-04-12,411.8699951,412.1700134,407.4400024,408.0499878,86420400,0,0
2023-04-13,409.1799927,413.8399963,407.9899902,413.4700012,85814800,0,0
2023-04-14,412.8099976,415.0899963,410.0599976,412.4599915,78161500,0,0
2023-04-17,412.3699951,413.9599915,411.0899963,413.9400024,66436400,0,0
2023-04-18,415.5799866,415.7200012,412.7799988,414.2099915,63560000,0,0
2023-04-19,412.2200012,415.0799866,412.1600037,414.1400146,55227300,0,0
2023-04-20,411.2099915,413.7000122,410.269989,411.8800049,75840400,0,0
2023-04-21,412.1900024,412.6799927,410.1700134,412.2000122,73457400,0,0
2023-04-24,411.9899902,413.0700073,410.6000061,412.6300049,64332100,0,0
2023-04-25,410.5799866,411.1600037,406.019989,406.0799866,97766700,0,0
2023-04-26,406.7200012,407.8399963,403.7799988,404.3599854,80447000,0,0
2023-04-27,407,412.6900024,406.7399902,412.4100037,92968400,0,0
2023-04-28,411.4899902,415.9400024,411.4299927,415.9299927,89433100,0,0
2023-05-01,415.4700012,417.6199951,415.269989,415.5100098,62122300,0,0
2023-05-02,414.769989,414.8200073,407.8200073,410.8399963,103998500,0,0
2023-05-03,411.3599854,413.8699951,407.769989,408.019989,91531800,0,0
2023-05-04,406.9299927,407.269989,403.7399902,405.1300049,94901900,0,0
2023-05-05,408.9100037,413.7200012,408.6400146,412.6300049,87891800,0,0
2023-05-08,412.9700012,413.2399902,411.2799988,412.7399902,50046800,0,0
2023-05-09,411.1300049,412.0899963,410.6900024,410.9299927,49220100,0,0
2023-05-10,413.8800049,414.5400085,408.8699951,412.8500061,96142900,0,0
2023-05-11,411.9500122,412.4299927,409.9700012,412.1300049,70157100,0,0
2023-05-12,413.4200134,413.6400146,409.0700073,411.5899963,70481500,0,0
2023-05-15,412.2200012,413.4299927,410.230011,413.0100098,54289400,0,0
2023-05-16,411.8599854,412.8200073,410.2399902,410.25,57705500,0,0
2023-05-17,412.3500061,415.8599854,410.6400146,415.230011,87287000,0,0
2023-05-18,414.8999939,419.6700134,414.6700134,419.230011,97177200,0,0
2023-05-19,420.1700134,420.7200012,417.3500061,418.6199951,103793300,0,0
2023-05-22,418.6400146,420.3900146,417.3500061,418.7900085,60745400,0,0
2023-05-23,417.0799866,418.7200012,413.6799927,414.0899963,86383500,0,0
2023-05-24,412.4200134,412.8200073,409.8800049,411.0899963,89213700,0,0
2023-05-25,414.7399902,416.1600037,412.4100037,414.6499939,90961600,0,0
2023-05-26,415.3299866,420.769989,415.25,420.019989,93830000,0,0
2023-05-30,422.0299988,422.5799866,418.7399902,420.1799927,72216000,0,0
2023-05-31,418.2799988,419.2200012,416.2200012,417.8500061,110811800,0,0
